20220207,20220210,3,19434.10
20220207,20220211,4,19054.00
20220207,20220212,5,18423.00
20220207,20220213,6,18892.50
20220208,20220209,1,19515.70
20220208,20220210,2,19449.80
20220208,20220211,3,19054.00
20220208,20220212,4,18423.00
20220208,20220213,5,18917.80
20220208,20220214,6,19410.40
20220209,20220210,1,19184.00
20220209,20220211,2,18978.90
20220209,20220212,3,18423.00
20220209,20220213,4,18917.80
20220209,20220214,5,19397.00
20220209,20220215,6,19611.10
20220210,20220211,1,18891.60
20220210,20220212,2,18375.10
20220210,20220213,3,18917.80
20220210,20220214,4,19397.00
20220210,20220215,5,19664.00
20220210,20220216,6,19465.30
20220211,20220212,1,18453.50
20220211,20220213,2,18923.70
20220211,20220214,3,19397.00
20220211,20220215,4,19664.00
20220211,20220216,5,19484.20
20220211,20220217,6,19226.00
20220212,20220213,1,19069.80
20220212,20220214,2,19468.40
20220212,20220215,3,19664.00
20220212,20220216,4,19484.20
20220212,20220217,5,19373.00
20220212,20220218,6,18981.90
20220213,20220214,1,19877.80
20220213,20220215,2,19742.40
20220213,20220216,3,19484.20
20220213,20220217,4,19373.00
20220213,20220218,5,19119.40
20220213,20220219,6,18244.40
20220214,20220215,1,20078.60
20220214,20220216,2,19542.10
20220214,20220217,3,19373.00
20220214,20220218,4,19119.40
20220214,20220219,5,18380.60
20220214,20220220,6,17763.10
20220215,20220216,1,19604.60
20220215,20220217,2,19303.50
20220215,20220218,3,19119.40
20220215,20220219,4,18380.60
20220215,20220220,5,17806.40
20220215,20220221,6,17891.90
20220216,20220217,1,18905.20
20220216,20220218,2,18950.30
20220216,20220219,3,18380.60
20220216,20220220,4,17806.40
20220216,20220221,5,17988.20
20220216,20220222,6,19015.20
20220217,20220218,1,18943.50
20220217,20220219,2,18421.70
20220217,20220220,3,17806.40
20220217,20220221,4,17988.20
20220217,20220222,5,18995.90
20220217,20220223,6,19263.90
20220218,20220219,1,18695.80
20220218,20220220,2,17888.60
20220218,20220221,3,17988.20
20220218,20220222,4,18995.90
20220218,20220223,5,19375.50
20220218,20220224,6,19095.70
20220219,20220220,1,17930.50
20220219,20220221,2,18000.70
20220219,20220222,3,18995.90
20220219,20220223,4,19375.50
20220219,20220224,5,19061.80
20220219,20220225,6,18631.70
20220220,20220221,1,17839.20
20220220,20220222,2,18957.20
20220220,20220223,3,19375.50
20220220,20220224,4,19061.80
20220220,20220225,5,18635.70
20220220,20220226,6,17931.80
20220221,20220222,1,18808.90
20220221,20220223,2,19322.60
20220221,20220224,3,19061.80
20220221,20220225,4,18635.70
20220221,20220226,5,18011.60
20220221,20220227,6,18175.30
20220222,20220223,1,19274.90
20220222,20220224,2,19068.30
20220222,20220225,3,18635.70
20220222,20220226,4,18011.60
20220222,20220227,5,18216.40
20220222,20220228,6,19102.40
20220223,20220224,1,19385.20
20220223,20220225,2,18707.90
20220223,20220226,3,18011.60
20220223,20220227,4,18216.40
20220223,20220228,5,19144.00
20220223,20220301,6,18811.40
20220224,20220225,1,18876.20
20220224,20220226,2,18083.30
20220224,20220227,3,18216.40
20220224,20220228,4,19144.00
20220224,20220301,5,18846.30
20220224,20220302,6,18783.30
20220225,20220226,1,18137.20
20220225,20220227,2,18222.70
20220225,20220228,3,19144.00
20220225,20220301,4,18846.30
20220225,20220302,5,18778.10
20220225,20220303,6,18701.80
20220226,20220227,1,18189.30
20220226,20220228,2,19133.30
20220226,20220301,3,18846.30
20220226,20220302,4,18778.10
20220226,20220303,5,18903.50
20220226,20220304,6,18249.60
20220227,20220228,1,19287.30
20220227,20220301,2,18833.60
20220227,20220302,3,18778.10
20220227,20220303,4,18903.50
20220227,20220304,5,18313.10
20220227,20220305,6,17614.10
20220228,20220301,1,19090.70
20220228,20220302,2,18845.40
20220228,20220303,3,18903.50
20220228,20220304,4,18313.10
20220228,20220305,5,17659.30
20220228,20220306,6,17521.40
20220301,20220302,1,18966.40
20220301,20220303,2,18871.50
20220301,20220304,3,18313.10
20220301,20220305,4,17659.30
20220301,20220306,5,17437.30
20220301,20220307,6,18767.10
20220302,20220303,1,19040.30
20220302,20220304,2,18309.60
20220302,20220305,3,17659.30
20220302,20220306,4,17437.30
20220302,20220307,5,18761.90
20220302,20220308,6,18510.90
20220303,20220304,1,18555.50
20220303,20220305,2,17695.60
20220303,20220306,3,17437.30
20220303,20220307,4,18761.90
20220303,20220308,5,18556.50
20220303,20220309,6,18433.80
20220304,20220305,1,17669.50
20220304,20220306,2,17458.70
20220304,20220307,3,18761.90
20220304,20220308,4,18556.50
20220304,20220309,5,18399.20
20220304,20220310,6,18345.20
20220305,20220306,1,17262.60
20220305,20220307,2,18664.30
20220305,20220308,3,18556.50
20220305,20220309,4,18399.20
20220305,20220310,5,18362.70
20220305,20220311,6,17877.00
20220306,20220307,1,18491.60
20220306,20220308,2,18471.60
20220306,20220309,3,18399.20
20220306,20220310,4,18362.70
20220306,20220311,5,17951.90
20220306,20220312,6,17158.90
20220307,20220308,1,18547.10
20220307,20220309,2,18430.40
20220307,20220310,3,18362.70
20220307,20220311,4,17951.90
20220307,20220312,5,17156.60
20220307,20220313,6,17150.30
20220308,20220309,1,18500.20
20220308,20220310,2,18411.70
20220308,20220311,3,17951.90
20220308,20220312,4,17156.60
20220308,20220313,5,17217.00
20220308,20220314,6,17721.90
20220309,20220310,1,18345.10
20220309,20220311,2,17941.30
20220309,20220312,3,17156.60
20220309,20220313,4,17217.00
20220309,20220314,5,17777.30
20220309,20220315,6,17718.80
20220310,20220311,1,17939.90
20220310,20220312,2,17172.40
20220310,20220313,3,17217.00
20220310,20220314,4,17777.30
20220310,20220315,5,17798.00
20220310,20220316,6,17625.40
20220311,20220312,1,17185.60
20220311,20220313,2,17110.10
20220311,20220314,3,17777.30
20220311,20220315,4,17798.00
20220311,20220316,5,17635.20
20220311,20220317,6,17401.00
20220312,20220313,1,17230.60
20220312,20220314,2,17782.70
20220312,20220315,3,17798.00
20220312,20220316,4,17635.20
20220312,20220317,5,17436.80
20220312,20220318,6,17243.30
20220313,20220314,1,17782.90
20220313,20220315,2,17830.70
20220313,20220316,3,17635.20
20220313,20220317,4,17436.80
20220313,20220318,5,17246.30
20220313,20220319,6,16389.20
20220314,20220315,1,17863.50
20220314,20220316,2,17639.10
20220314,20220317,3,17436.80
20220314,20220318,4,17246.30
20220314,20220319,5,16236.60
20220314,20220320,6,16816.90
20220315,20220316,1,17648.20
20220315,20220317,2,17454.50
20220315,20220318,3,17246.30
20220315,20220319,4,16236.60
20220315,20220320,5,16910.50
20220315,20220321,6,17403.50
20220316,20220317,1,17429.00
20220316,20220318,2,17142.20
20220316,20220319,3,16236.60
20220316,20220320,4,16910.50
20220316,20220321,5,17396.00
20220316,20220322,6,17413.40
20220317,20220318,1,16884.20
20220317,20220319,2,16112.80
20220317,20220320,3,16910.50
20220317,20220321,4,17396.00
20220317,20220322,5,17373.80
20220317,20220323,6,17355.30
20220318,20220319,1,15658.50
20220318,20220320,2,16788.90
20220318,20220321,3,17396.00
20220318,20220322,4,17373.80
20220318,20220323,5,17316.20
20220318,20220324,6,17176.90
20220319,20220320,1,16531.30
20220319,20220321,2,17379.60
20220319,20220322,3,17373.80
20220319,20220323,4,17316.20
20220319,20220324,5,17080.80
20220319,20220325,6,16784.80
20220320,20220321,1,17432.40
20220320,20220322,2,17390.40
20220320,20220323,3,17316.20
20220320,20220324,4,17080.80
20220320,20220325,5,16802.60
20220320,20220326,6,15998.10
20220321,20220322,1,17344.70
20220321,20220323,2,17315.50
20220321,20220324,3,17080.80
20220321,20220325,4,16802.60
20220321,20220326,5,16028.70
20220321,20220327,6,16554.20
20220322,20220323,1,17266.70
20220322,20220324,2,17101.90
20220322,20220325,3,16802.60
20220322,20220326,4,16028.70
20220322,20220327,5,16553.70
20220322,20220328,6,17320.70
20220323,20220324,1,16971.00
20220323,20220325,2,16759.70
20220323,20220326,3,16028.70
20220323,20220327,4,16553.70
20220323,20220328,5,17423.20
20220323,20220329,6,17225.40
20220324,20220325,1,16692.50
20220324,20220326,2,16050.60
20220324,20220327,3,16553.70
20220324,20220328,4,17423.20
20220324,20220329,5,17310.00
20220324,20220330,6,16970.50
20220325,20220326,1,15982.10
20220325,20220327,2,16536.40
20220325,20220328,3,17423.20
20220325,20220329,4,17310.00
20220325,20220330,5,17044.00
20220325,20220331,6,16680.80
20220326,20220327,1,16486.40
20220326,20220328,2,17464.20
20220326,20220329,3,17310.00
20220326,20220330,4,17044.00
20220326,20220331,5,16700.10
20220326,20220401,6,16364.10
20220327,20220328,1,17648.90
20220327,20220329,2,17331.70
20220327,20220330,3,17044.00
20220327,20220331,4,16700.10
20220327,20220401,5,16516.50
20220327,20220402,6,15799.10
20220328,20220329,1,17484.00
20220328,20220330,2,17101.20
20220328,20220331,3,16700.10
20220328,20220401,4,16516.50
20220328,20220402,5,15877.90
20220328,20220403,6,16114.90
20220329,20220330,1,17384.80
20220329,20220331,2,16870.00
20220329,20220401,3,16516.50
20220329,20220402,4,15877.90
20220329,20220403,5,16271.40
20220329,20220404,6,16863.10
20220330,20220331,1,16791.50
20220330,20220401,2,16517.50
20220330,20220402,3,15877.90
20220330,20220403,4,16271.40
20220330,20220404,5,16888.20
20220330,20220405,6,16689.50
20220331,20220401,1,16493.80
20220331,20220402,2,15937.40
20220331,20220403,3,16271.40
20220331,20220404,4,16888.20
20220331,20220405,5,16680.50
20220331,20220406,6,16550.40
20220401,20220402,1,15836.20
20220401,20220403,2,16292.40
20220401,20220404,3,16888.20
20220401,20220405,4,16680.50
20220401,20220406,5,16523.80
20220401,20220407,6,16467.70
20220402,20220403,1,16290.20
20220402,20220404,2,16968.80
20220402,20220405,3,16680.50
20220402,20220406,4,16523.80
20220402,20220407,5,16506.90
20220402,20220408,6,16029.00
20220403,20220404,1,16975.40
20220403,20220405,2,16639.10
20220403,20220406,3,16523.80
20220403,20220407,4,16506.90
20220403,20220408,5,16025.20
20220403,20220409,6,15393.60
20220404,20220405,1,16626.20
20220404,20220406,2,16513.20
20220404,20220407,3,16506.90
20220404,20220408,4,16025.20
20220404,20220409,5,15416.60
20220404,20220410,6,15608.10
20220405,20220406,1,16519.30
20220405,20220407,2,16541.70
20220405,20220408,3,16025.20
20220405,20220409,4,15416.60
20220405,20220410,5,15624.20
20220405,20220411,6,15931.30
20220406,20220407,1,16369.30
20220406,20220408,2,15971.10
20220406,20220409,3,15416.60
20220406,20220410,4,15624.20
20220406,20220411,5,15958.10
20220406,20220412,6,16259.90
20220407,20220408,1,16011.20
20220407,20220409,2,15279.60
20220407,20220410,3,15624.20
20220407,20220411,4,15958.10
20220407,20220412,5,16363.20
20220407,20220413,6,16155.20
20220408,20220409,1,15153.80
20220408,20220410,2,15573.50
20220408,20220411,3,15958.10
20220408,20220412,4,16363.20
20220408,20220413,5,16242.10
20220408,20220414,6,15864.50
20220409,20220410,1,15434.70
20220409,20220411,2,16006.90
20220409,20220412,3,16363.20
20220409,20220413,4,16242.10
20220409,20220414,5,15847.10
20220409,20220415,6,14508.50
20220410,20220411,1,16090.90
20220410,20220412,2,16369.40
20220410,20220413,3,16242.10
20220410,20220414,4,15847.10
20220410,20220415,5,14483.90
20220410,20220416,6,14653.50
20220411,20220412,1,16265.80
20220411,20220413,2,16206.60
20220411,20220414,3,15847.10
20220411,20220415,4,14483.90
20220411,20220416,5,14644.70
20220411,20220417,6,14414.70
20220412,20220413,1,16242.20
20220412,20220414,2,15742.50
20220412,20220415,3,14483.90
20220412,20220416,4,14644.70
20220412,20220417,5,14460.40
20220412,20220418,6,16083.30
20220413,20220414,1,15501.50
20220413,20220415,2,14433.50
20220413,20220416,3,14644.70
20220413,20220417,4,14460.40
20220413,20220418,5,16071.50
20220413,20220419,6,16158.60
20220414,20220415,1,14485.80
20220414,20220416,2,14617.40
20220414,20220417,3,14460.40
20220414,20220418,4,16071.50
20220414,20220419,5,16180.70
20220414,20220420,6,15999.90
20220415,20220416,1,14358.80
20220415,20220417,2,14474.00
20220415,20220418,3,16071.50
20220415,20220419,4,16180.70
20220415,20220420,5,16044.60
20220415,20220421,6,15866.30
20220416,20220417,1,14357.50
20220416,20220418,2,16147.90
20220416,20220419,3,16180.70
20220416,20220420,4,16044.60
20220416,20220421,5,15939.30
20220416,20220422,6,15270.30
20220417,20220418,1,16358.10
20220417,20220419,2,16213.50
20220417,20220420,3,16044.60
20220417,20220421,4,15939.30
20220417,20220422,5,15253.40
20220417,20220423,6,14471.80
20220418,20220419,1,16250.10
20220418,20220420,2,16029.60
20220418,20220421,3,15939.30
20220418,20220422,4,15253.40
20220418,20220423,5,14596.90
20220418,20220424,6,14802.70
20220419,20220420,1,16160.80
20220419,20220421,2,15937.80
20220419,20220422,3,15253.40
20220419,20220423,4,14596.90
20220419,20220424,5,15002.00
20220419,20220425,6,15796.20
20220420,20220421,1,15977.10
20220420,20220422,2,15316.00
20220420,20220423,3,14596.90
20220420,20220424,4,15002.00
20220420,20220425,5,15802.20
20220420,20220426,6,15809.20
20220421,20220422,1,15352.90
20220421,20220423,2,14524.50
20220421,20220424,3,15002.00
20220421,20220425,4,15802.20
20220421,20220426,5,15842.40
20220421,20220427,6,15903.20
20220422,20220423,1,14660.90
20220422,20220424,2,15015.50
20220422,20220425,3,15802.20
20220422,20220426,4,15842.40
20220422,20220427,5,15919.40
20220422,20220428,6,15764.80
20220423,20220424,1,14812.70
20220423,20220425,2,15831.20
20220423,20220426,3,15842.40
20220423,20220427,4,15919.40
20220423,20220428,5,15747.60
20220423,20220429,6,15201.10
20220424,20220425,1,15656.80
20220424,20220426,2,15837.60
20220424,20220427,3,15919.40
20220424,20220428,4,15747.60
20220424,20220429,5,15200.40
20220424,20220430,6,14446.00
20220425,20220426,1,15686.50
20220425,20220427,2,15898.10
20220425,20220428,3,15747.60
20220425,20220429,4,15200.40
20220425,20220430,5,14467.70
20220425,20220501,6,14533.90
20220426,20220427,1,16117.60
20220426,20220428,2,15759.80
20220426,20220429,3,15200.40
20220426,20220430,4,14467.70
20220426,20220501,5,14541.70
20220426,20220502,6,15483.30
20220427,20220428,1,16047.80
20220427,20220429,2,15223.20
20220427,20220430,3,14467.70
20220427,20220501,4,14541.70
20220427,20220502,5,15581.70
20220427,20220503,6,15494.80
20220428,20220429,1,15534.60
20220428,20220430,2,14571.10
20220428,20220501,3,14541.70
20220428,20220502,4,15581.70
20220428,20220503,5,15475.80
20220428,20220504,6,15522.10
20220429,20220430,1,14402.10
20220429,20220501,2,14563.60
20220429,20220502,3,15581.70
20220429,20220503,4,15475.80
20220429,20220504,5,15478.10
20220429,20220505,6,15411.20
20220430,20220501,1,14590.50
20220430,20220502,2,15609.60
20220430,20220503,3,15475.80
20220430,20220504,4,15478.10
20220430,20220505,5,15327.80
20220430,20220506,6,14944.70
20220501,20220502,1,15483.40
20220501,20220503,2,15448.20
20220501,20220504,3,15478.10
20220501,20220505,4,15327.80
20220501,20220506,5,14866.00
20220501,20220507,6,14305.30
20220502,20220503,1,15438.40
20220502,20220504,2,15475.40
20220502,20220505,3,15327.80
20220502,20220506,4,14866.00
20220502,20220507,5,14318.10
20220502,20220508,6,14180.70
20220503,20220504,1,15508.60
20220503,20220505,2,15328.00
20220503,20220506,3,14866.00
20220503,20220507,4,14318.10
20220503,20220508,5,14231.40
20220503,20220509,6,15309.60
20220504,20220505,1,15355.10
20220504,20220506,2,14877.30
20220504,20220507,3,14318.10
20220504,20220508,4,14231.40
20220504,20220509,5,15207.00
20220504,20220510,6,15335.80
20220505,20220506,1,14864.10
20220505,20220507,2,14344.10
20220505,20220508,3,14231.40
20220505,20220509,4,15207.00
20220505,20220510,5,15288.50
20220505,20220511,6,15275.00
20220506,20220507,1,13983.60
20220506,20220508,2,14178.50
20220506,20220509,3,15207.00
20220506,20220510,4,15288.50
20220506,20220511,5,15329.30
20220506,20220512,6,15317.10
20220507,20220508,1,14202.70
20220507,20220509,2,15264.30
20220507,20220510,3,15288.50
20220507,20220511,4,15329.30
20220507,20220512,5,15346.50
20220507,20220513,6,15055.30
20220508,20220509,1,15375.60
20220508,20220510,2,15310.50
20220508,20220511,3,15329.30
20220508,20220512,4,15346.50
20220508,20220513,5,15007.80
20220508,20220514,6,14631.90
20220509,20220510,1,15310.30
20220509,20220511,2,15314.90
20220509,20220512,3,15346.50
20220509,20220513,4,15007.80
20220509,20220514,5,14497.80
20220509,20220515,6,14170.30
20220510,20220511,1,15332.70
20220510,20220512,2,15337.30
20220510,20220513,3,15007.80
20220510,20220514,4,14497.80
20220510,20220515,5,14281.00
20220510,20220516,6,15262.00
20220511,20220512,1,15513.30
20220511,20220513,2,14994.50
20220511,20220514,3,14497.80
20220511,20220515,4,14281.00
20220511,20220516,5,15260.10
20220511,20220517,6,15147.80
20220512,20220513,1,15359.30
20220512,20220514,2,14334.20
20220512,20220515,3,14281.00
20220512,20220516,4,15260.10
20220512,20220517,5,15192.10
20220512,20220518,6,15198.40
20220513,20220514,1,14421.30
20220513,20220515,2,14414.50
20220513,20220516,3,15260.10
20220513,20220517,4,15192.10
20220513,20220518,5,15272.90
20220513,20220519,6,15231.10
20220514,20220515,1,14714.60
20220514,20220516,2,15306.90
20220514,20220517,3,15192.10
20220514,20220518,4,15272.90
20220514,20220519,5,15366.20
20220514,20220520,6,15105.90
20220515,20220516,1,16054.90
20220515,20220517,2,15298.70
20220515,20220518,3,15272.90
20220515,20220519,4,15366.20
20220515,20220520,5,15283.50
20220515,20220521,6,13819.20
20220516,20220517,1,15369.70
20220516,20220518,2,15271.60
20220516,20220519,3,15366.20
20220516,20220520,4,15283.50
20220516,20220521,5,14351.40
20220516,20220522,6,13639.30
20220517,20220518,1,15381.60
20220517,20220519,2,15307.60
20220517,20220520,3,15283.50
20220517,20220521,4,14351.40
20220517,20220522,5,13768.50
20220517,20220523,6,14000.50
20220518,20220519,1,15264.40
20220518,20220520,2,15301.90
20220518,20220521,3,14351.40
20220518,20220522,4,13768.50
20220518,20220523,5,14102.60
20220518,20220524,6,15810.70
20220519,20220520,1,15353.00
20220519,20220521,2,14310.00
20220519,20220522,3,13768.50
20220519,20220523,4,14102.60
20220519,20220524,5,16012.80
20220519,20220525,6,15634.30
20220520,20220521,1,14870.90
20220520,20220522,2,14027.10
20220520,20220523,3,14102.60
20220520,20220524,4,16012.80
20220520,20220525,5,15706.40
20220520,20220526,6,15823.40
20220521,20220522,1,14696.30
20220521,20220523,2,14174.30
20220521,20220524,3,16012.80
20220521,20220525,4,15706.40
20220521,20220526,5,16038.20
20220521,20220527,6,15284.60
20220522,20220523,1,13906.30
20220522,20220524,2,15903.70
20220522,20220525,3,15706.40
20220522,20220526,4,16038.20
20220522,20220527,5,15553.50
20220522,20220528,6,14409.20
20220523,20220524,1,15790.20
20220523,20220525,2,15712.90
20220523,20220526,3,16038.20
20220523,20220527,4,15553.50
20220523,20220528,5,14609.30
20220523,20220529,6,14831.20
20220524,20220525,1,15617.90
20220524,20220526,2,16013.10
20220524,20220527,3,15553.50
20220524,20220528,4,14609.30
20220524,20220529,5,14842.80
20220524,20220530,6,16279.30
20220525,20220526,1,16139.70
20220525,20220527,2,15551.30
20220525,20220528,3,14609.30
20220525,20220529,4,14842.80
20220525,20220530,5,16419.20
20220525,20220531,6,16611.10
20220526,20220527,1,15794.40
20220526,20220528,2,14636.90
20220526,20220529,3,14842.80
20220526,20220530,4,16419.20
20220526,20220531,5,16547.10
20220526,20220601,6,16565.60
20220527,20220528,1,14780.40
20220527,20220529,2,14884.00
20220527,20220530,3,16419.20
20220527,20220531,4,16547.10
20220527,20220601,5,16354.50
20220527,20220602,6,16155.50
20220528,20220529,1,15008.30
20220528,20220530,2,16481.30
20220528,20220531,3,16547.10
20220528,20220601,4,16354.50
20220528,20220602,5,16166.10
20220528,20220603,6,15746.20
20220529,20220530,1,16960.10
20220529,20220531,2,16701.20
20220529,20220601,3,16354.50
20220529,20220602,4,16166.10
20220529,20220603,5,15856.00
20220529,20220604,6,15371.40
20220530,20220531,1,17578.00
20220530,20220601,2,16629.40
20220530,20220602,3,16166.10
20220530,20220603,4,15856.00
20220530,20220604,5,15128.30
20220530,20220605,6,15182.00
20220531,20220601,1,17667.30
20220531,20220602,2,16485.80
20220531,20220603,3,15856.00
20220531,20220604,4,15128.30
20220531,20220605,5,15180.80
20220531,20220606,6,16822.60
20220601,20220602,1,16887.00
20220601,20220603,2,16028.00
20220601,20220604,3,15128.30
20220601,20220605,4,15180.80
20220601,20220606,5,16854.10
20220601,20220607,6,16725.40
20220602,20220603,1,16053.90
20220602,20220604,2,15130.20
20220602,20220605,3,15180.80
20220602,20220606,4,16854.10
20220602,20220607,5,16687.40
20220602,20220608,6,16787.60
20220603,20220604,1,15166.90
20220603,20220605,2,15359.50
20220603,20220606,3,16854.10
20220603,20220607,4,16687.40
20220603,20220608,5,16774.60
20220603,20220609,6,16759.40
20220604,20220605,1,15010.10
20220604,20220606,2,16898.00
20220604,20220607,3,16687.40
