Date,Time,ECA: IESO-Ontario Demand Historic Forecast,RTO: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Actual
9/01/2022,7:00,14679.7,14506.05,14506.05,14314.72
9/01/2022,8:00,15552,15004,15004,14763.52
9/01/2022,9:00,16035.9,15476.15,15476.15,15262.59
9/01/2022,10:00,16576.6,15996.6,15996.6,15782.96
9/01/2022,11:00,17144.5,16286.45,16286.45,16418.34
9/01/2022,12:00,17351.6,16500.2,16500.2,16707.27
9/01/2022,13:00,17631.2,16737.5,16737.5,17009.91
9/01/2022,14:00,17524.7,16661.7,16661.7,17010.81
9/01/2022,15:00,17579.5,16737.55,16737.55,16915.2
9/01/2022,16:00,17612.6,17045.7,17045.7,17059.39
9/01/2022,17:00,18373.6,17937.25,17937.25,17668.12
9/01/2022,18:00,19417.5,19026.7,19026.7,18594.51
9/01/2022,19:00,18938.2,18672.6,18672.6,18441.09
9/01/2022,20:00,18381.3,18154.45,18154.45,18108.58
9/01/2022,21:00,18027.5,17848.55,17848.55,17727.02
9/01/2022,22:00,17479.1,17362.3,17362.3,17158.52
9/01/2022,23:00,16648,16608.05,16608.05,16449.63
9/01/2022,24:00:00,15466.7,15403.95,15403.95,15793.05
10/01/2022,1:00,14980,14944.5,14944.5,15332.2
10/01/2022,2:00,14653.7,14673.2,14673.2,15122.46
10/01/2022,3:00,14640.1,14550.9,14550.9,14913.06
10/01/2022,4:00,14637.9,14570,14570,14900.62
10/01/2022,5:00,14811,14850.45,14850.45,15274.14
10/01/2022,6:00,15473.5,15542.55,15542.55,15812.73
10/01/2022,7:00,16647.6,16729.3,16729.3,16773.72
10/01/2022,8:00,18048.5,18118.9,18118.9,18122.43
10/01/2022,9:00,18508.4,18591.25,18591.25,18521.6
10/01/2022,10:00,18451.1,18584.35,18584.35,18649.19
10/01/2022,11:00,18298.4,18346.1,18346.1,18185.1
10/01/2022,12:00,18017.1,18251.9,18251.9,18329.26
10/01/2022,13:00,17876.8,18214.55,18214.55,18360.72
10/01/2022,14:00,17835.8,18109.95,18109.95,18318.88
10/01/2022,15:00,18130.4,18263.85,18263.85,18455.08
10/01/2022,16:00,18352.1,18625.3,18625.3,18753.17
10/01/2022,17:00,19067.2,19541.7,19541.7,19564.92
10/01/2022,18:00,20020,20527.95,20527.95,20613.97
10/01/2022,19:00,19727.7,20342.5,20342.5,20368.61
10/01/2022,20:00,19234.4,19970.8,19970.8,20053.1
10/01/2022,21:00,18842.1,19617.55,19617.55,19573.59
10/01/2022,22:00,18104.2,18942.85,18942.85,18824.6
10/01/2022,23:00,17111.8,17953.25,17953.25,18157.63
10/01/2022,24:00:00,16285.4,17169.6,17169.6,17545.37
11/01/2022,1:00,16477.7,16736.8,16736.8,16948.04
11/01/2022,2:00,16137.5,16450.3,16450.3,16632.14
11/01/2022,3:00,16183.7,16393.8,16393.8,16491.11
11/01/2022,4:00,16104.5,16379.4,16379.4,16512.59
11/01/2022,5:00,16291.1,16547,16547,16958.47
11/01/2022,6:00,16897.3,17102.75,17102.75,17458.22
11/01/2022,7:00,18059.4,18251.45,18251.45,18566.32
11/01/2022,8:00,18980.9,19698.75,19698.75,19545.7
11/01/2022,9:00,19181.9,20006.3,20006.3,20066.82
11/01/2022,10:00,18987.9,19642.25,19642.25,20233.46
11/01/2022,11:00,18834.1,19256.4,19256.4,20168.64
11/01/2022,12:00,18569.8,19082.9,19082.9,20013.26
11/01/2022,13:00,18407.9,18911.15,18911.15,19837.64
11/01/2022,14:00,18289.4,18892,18892,19729.76
11/01/2022,15:00,18493.1,18779.9,18779.9,19498.03
11/01/2022,16:00,18768.5,19056.65,19056.65,19796.53
11/01/2022,17:00,19445.8,19810.35,19810.35,20424.88
11/01/2022,18:00,20441.9,20904.1,20904.1,21249.87
11/01/2022,19:00,20168.2,20579.2,20579.2,20914.99
11/01/2022,20:00,19616.1,19930.45,19930.45,20386.47
11/01/2022,21:00,19237.4,19458.45,19458.45,19764.87
11/01/2022,22:00,18425.5,18582.5,18582.5,18775.58
11/01/2022,23:00,17359.6,17456.25,17456.25,17617.35
11/01/2022,24:00:00,16423.7,16422.35,16422.35,16766.08
12/01/2022,1:00,15885.1,15737.55,15737.55,16059.06
12/01/2022,2:00,15373.2,15273.3,15273.3,15493.13
12/01/2022,3:00,15210.9,15051.65,15051.65,15169.05
12/01/2022,4:00,15215.7,14949.25,14949.25,15130.65
12/01/2022,5:00,15358.3,15140.9,15140.9,15175.59
12/01/2022,6:00,15891.7,15678.25,15678.25,15563.63
12/01/2022,7:00,16913.6,16707.5,16707.5,16459.7
12/01/2022,8:00,18512.5,17982.6,17982.6,17454.15
12/01/2022,9:00,18917.7,18291.35,18291.35,18154.41
12/01/2022,10:00,18791.1,18214.6,18214.6,18556.09
12/01/2022,11:00,18653.4,18058.8,18058.8,18801.13
12/01/2022,12:00,18357.4,17947.55,17947.55,18987.95
12/01/2022,13:00,18232,17879.6,17879.6,19263.11
12/01/2022,14:00,18170.6,17794.35,17794.35,19172.97
12/01/2022,15:00,18284.9,17975.2,17975.2,19094.18
12/01/2022,16:00,18522.5,18314.15,18314.15,19104.86
12/01/2022,17:00,19101.3,18898.65,18898.65,19471.62
12/01/2022,18:00,19912.7,19672.25,19672.25,20100.85
12/01/2022,19:00,19707.7,19375.2,19375.2,19667.59
12/01/2022,20:00,19254.3,18887.7,18887.7,19265.96
12/01/2022,21:00,18827.9,18515.4,18515.4,18756.58
12/01/2022,22:00,18064.8,17729.7,17729.7,17938.05
12/01/2022,23:00,17008.9,16784.75,16784.75,16899.39
12/01/2022,24:00:00,16215.4,15935.7,15935.7,15921.03
13/01/2022,1:00,15410.4,15395.95,15395.95,15401.17
13/01/2022,2:00,15016.2,15098.5,15098.5,14919.83
13/01/2022,3:00,14846.1,14945.85,14945.85,14668.82
13/01/2022,4:00,14746.2,14830.75,14830.75,14611.08
13/01/2022,5:00,14984.3,15004.75,15004.75,14777.63
13/01/2022,6:00,15504,15626.2,15626.2,15305.78
13/01/2022,7:00,16645.9,16728,16728,16474.9
13/01/2022,8:00,17984.4,17982.75,17982.75,17630.35
13/01/2022,9:00,18436.1,18504.45,18504.45,18291.72
13/01/2022,10:00,18389.2,18451,18451,18689.63
13/01/2022,11:00,18204.3,18272.4,18272.4,18858.12
13/01/2022,12:00,18067.8,18218.75,18218.75,19124.25
13/01/2022,13:00,17882.6,17904.25,17904.25,19130.47
13/01/2022,14:00,17890.2,17909.8,17909.8,18657.63
13/01/2022,15:00,18084.8,17971.7,17971.7,18485.36
13/01/2022,16:00,18183.5,18170,18170,18492.38
13/01/2022,17:00,18695.3,18762.35,18762.35,18975.42
13/01/2022,18:00,19594,19534.2,19534.2,19635.24
13/01/2022,19:00,19443.3,19348.9,19348.9,19383.08
13/01/2022,20:00,19057.7,18875,18875,19017.58
13/01/2022,21:00,18631.6,18439.4,18439.4,18364.42
13/01/2022,22:00,17970.8,17840.65,17840.65,17706.41
13/01/2022,23:00,16910.5,16876.8,16876.8,16897.17
13/01/2022,24:00:00,16099.9,16119.15,16119.15,15985.5
14/01/2022,1:00,15437.5,15483.75,15483.75,15367.18
14/01/2022,2:00,15084,15110.9,15110.9,15010.99
14/01/2022,3:00,15043.1,14953.3,14953.3,14848.76
14/01/2022,4:00,14901.9,14843.3,14843.3,14791.18
14/01/2022,5:00,15024,15071.4,15071.4,15029.51
14/01/2022,6:00,15554,15623.6,15623.6,15679.04
14/01/2022,7:00,16677.2,16639.4,16639.4,16715.89
14/01/2022,8:00,17849.4,18021.75,18021.75,17752.15
14/01/2022,9:00,18276.5,18459.65,18459.65,18280.2
14/01/2022,10:00,18313.6,18395.65,18395.65,18353.26
14/01/2022,11:00,18083.7,18034.3,18034.3,18275.6
14/01/2022,12:00,17885.4,17869.55,17869.55,18179.12
14/01/2022,13:00,17780.4,17965.7,17965.7,18039.05
14/01/2022,14:00,17719.1,17906.75,17906.75,17851.79
14/01/2022,15:00,17727.1,17788.8,17788.8,17891.47
14/01/2022,16:00,17911,18190.9,18190.9,18291.51
14/01/2022,17:00,18461.2,19005.75,19005.75,19005.79
14/01/2022,18:00,19519.7,20189.55,20189.55,20342.94
14/01/2022,19:00,19395.1,20111.2,20111.2,20214.81
14/01/2022,20:00,18913,19704.45,19704.45,19826.64
14/01/2022,21:00,18571.1,19351,19351,19473.81
14/01/2022,22:00,17931,18754.45,18754.45,18915.33
14/01/2022,23:00,17087.2,18032.3,18032.3,18083.73
14/01/2022,24:00:00,16244.5,17301.15,17301.15,17603.33
15/01/2022,1:00,16590.6,16746.9,16746.9,16687.27
15/01/2022,2:00,16326.4,16389.85,16389.85,16482.13
15/01/2022,3:00,16119.4,16161.15,16161.15,16271.36
15/01/2022,4:00,16106.2,16104.95,16104.95,16372.12
15/01/2022,5:00,16339.9,16307.85,16307.85,16591.26
15/01/2022,6:00,16475.9,16473.3,16473.3,16788.48
15/01/2022,7:00,16880.6,16926.95,16926.95,17449.36
15/01/2022,8:00,16944.9,17390.6,17390.6,18190.77
15/01/2022,9:00,17446.5,18099.3,18099.3,18841.13
15/01/2022,10:00,17726.3,18671.15,18671.15,18878.17
15/01/2022,11:00,17493.3,19144.55,19144.55,18874.5
15/01/2022,12:00,17594.3,19327.75,19327.75,18625.9
15/01/2022,13:00,17275.6,19108.4,19108.4,18386.26
15/01/2022,14:00,17330.4,18889.05,18889.05,18028.38
15/01/2022,15:00,17672.6,18562.35,18562.35,17977.75
15/01/2022,16:00,18091.7,18813.3,18813.3,18617.37
15/01/2022,17:00,18573.7,19563.6,19563.6,19677.9
15/01/2022,18:00,19508.1,20998.15,20998.15,20762.13
15/01/2022,19:00,19253.4,20669.55,20669.55,20622.43
15/01/2022,20:00,18479.1,19840.5,19840.5,19927.7
15/01/2022,21:00,17906.3,19406.3,19406.3,19456.68
15/01/2022,22:00,17483.1,18821.9,18821.9,18697.85
15/01/2022,23:00,16917.3,18110.6,18110.6,18097.67
15/01/2022,24:00:00,16615,17457.85,17457.85,17289.55
16/01/2022,1:00,16779,16699.7,16699.7,16583.78
16/01/2022,2:00,16439.9,16310.25,16310.25,16301.24
16/01/2022,3:00,16167.2,16109.1,16109.1,15892.08
16/01/2022,4:00,16027,15921.55,15921.55,16237.52
16/01/2022,5:00,16003.9,15789.1,15789.1,16270.28
16/01/2022,6:00,16260.5,15912.4,15912.4,16267.99
16/01/2022,7:00,16411.3,16226.85,16226.85,16742.19
16/01/2022,8:00,16628.3,16819.3,16819.3,17184.22
16/01/2022,9:00,16992.3,16852.25,16852.25,17489.65
16/01/2022,10:00,17523.9,17103.4,17103.4,17571.6
16/01/2022,11:00,17775.3,17073.25,17073.25,17422.83
16/01/2022,12:00,17795.5,17010.6,17010.6,17253.88
16/01/2022,13:00,17849.3,16900.15,16900.15,17064.14
16/01/2022,14:00,17857.2,16731.75,16731.75,16851.03
16/01/2022,15:00,17889.6,16792.25,16792.25,16719.89
16/01/2022,16:00,18360.7,17296.5,17296.5,17216.73
16/01/2022,17:00,19054.4,18304.4,18304.4,18385.58
16/01/2022,18:00,19925.9,19393.2,19393.2,19951.97
16/01/2022,19:00,19533.3,19172.5,19172.5,19611.75
16/01/2022,20:00,18939.2,18630.25,18630.25,18563.53
16/01/2022,21:00,18601.3,18263.05,18263.05,18279.97
16/01/2022,22:00,17924.8,17680.65,17680.65,17864.05
16/01/2022,23:00,17072.1,16805.4,16805.4,17199.74
16/01/2022,24:00:00,16064,15986.55,15986.55,16478.57
17/01/2022,1:00,15393.5,15551.8,15551.8,15618.48
17/01/2022,2:00,15134.3,15307.35,15307.35,15092.27
17/01/2022,3:00,15031,15122.8,15122.8,14705.42
17/01/2022,4:00,14986.4,15143.35,15143.35,14591.02
17/01/2022,5:00,15172.2,15244.95,15244.95,14718.51
17/01/2022,6:00,15706.5,15810.55,15810.55,15301.85
17/01/2022,7:00,16726.2,16892.3,16892.3,16381.85
17/01/2022,8:00,18346.6,18385.3,18385.3,17331.52
17/01/2022,9:00,18828.2,18879.55,18879.55,17914.05
17/01/2022,10:00,18875,19078.2,19078.2,18163.79
17/01/2022,11:00,18778.3,19178.05,19178.05,18508.52
17/01/2022,12:00,18550.7,19152.2,19152.2,18552.14
17/01/2022,13:00,18529.8,19180.65,19180.65,18468.16
17/01/2022,14:00,18406.4,19038.05,19038.05,18304.75
17/01/2022,15:00,18573.3,18966.2,18966.2,18008.72
17/01/2022,16:00,18718.8,18943.15,18943.15,18050
17/01/2022,17:00,19383.2,19481.35,19481.35,18311.16
17/01/2022,18:00,20255.1,20212.75,20212.75,19172.38
17/01/2022,19:00,19990.6,20021.9,20021.9,18983.59
17/01/2022,20:00,19516.9,19537.8,19537.8,18638.12
17/01/2022,21:00,19040.2,19070.35,19070.35,18231.06
17/01/2022,22:00,18232,18370.7,18370.7,17474.67
17/01/2022,23:00,17178.1,17330.2,17330.2,16290.98
17/01/2022,24:00:00,16280.2,16507.35,16507.35,15480.39
18/01/2022,1:00,16023.3,15883.65,15883.65,14949.77
18/01/2022,2:00,15700.8,15539.4,15539.4,14622.59
18/01/2022,3:00,15576.5,15298.75,15298.75,14652.49
18/01/2022,4:00,15455.6,15281.35,15281.35,14587.85
18/01/2022,5:00,15611.1,15548.5,15548.5,15054.11
18/01/2022,6:00,16082.6,16170.25,16170.25,15532.22
18/01/2022,7:00,17241,17145.6,17145.6,16699.37
18/01/2022,8:00,18330.4,18462.05,18462.05,17893.16
18/01/2022,9:00,18771,18906.15,18906.15,18421.04
18/01/2022,10:00,18851.4,18795.3,18795.3,18635.98
18/01/2022,11:00,18744.8,18517.45,18517.45,18668.78
18/01/2022,12:00,18522.1,18390.8,18390.8,18666.98
18/01/2022,13:00,18374.7,18317.55,18317.55,18731.05
18/01/2022,14:00,18225.7,18107.5,18107.5,18375.89
18/01/2022,15:00,18423.3,18218.85,18218.85,18150.33
18/01/2022,16:00,18677.1,18551.45,18551.45,18360.06
18/01/2022,17:00,19206.4,19376.1,19376.1,18964.26
18/01/2022,18:00,20069.4,20378.85,20378.85,19821.14
18/01/2022,19:00,19910.3,20177.4,20177.4,19735.64
18/01/2022,20:00,19456.3,19656.6,19656.6,19118.31
18/01/2022,21:00,19024.8,19172.7,19172.7,18377.74
18/01/2022,22:00,18262,18237.8,18237.8,17855.93
18/01/2022,23:00,17234,17235.05,17235.05,16859.46
18/01/2022,24:00:00,16362.9,16266.95,16266.95,16040.1
19/01/2022,1:00,15277.3,15223.35,15223.35,15476.98
19/01/2022,2:00,14960.9,14896.95,14896.95,15190.17
19/01/2022,3:00,14729.3,14650.95,14650.95,14995.59
19/01/2022,4:00,14584.9,14511.65,14511.65,14971.52
19/01/2022,5:00,14707.1,14683.5,14683.5,15021.5
19/01/2022,6:00,15148.4,15147.95,15147.95,15396.69
19/01/2022,7:00,16089.8,16082.25,16082.25,16393.42
19/01/2022,8:00,17963.4,17345.45,17345.45,17534.63
19/01/2022,9:00,18417.4,17838.6,17838.6,18207.22
19/01/2022,10:00,18430.2,17978.85,17978.85,18311.23
19/01/2022,11:00,18338.1,18043.7,18043.7,18194.38
19/01/2022,12:00,18020.9,17820.55,17820.55,17980.35
19/01/2022,13:00,17992.5,17935.5,17935.5,17880.11
19/01/2022,14:00,17909.7,17846.75,17846.75,17697.81
19/01/2022,15:00,18014.2,17900.7,17900.7,17662.42
19/01/2022,16:00,18233.2,18116.4,18116.4,17831.42
19/01/2022,17:00,18744.3,18652.65,18652.65,18503.25
