20240612,17671,19,2024061219
20240613,20297,18,2024061318
20240614,18079,18,2024061418
20240615,16553,19,2024061519
20240616,16857,19,2024061619
20240617,21648,19,2024061719
20240618,23097,16,2024061816
20240619,23852,17,2024061917
20240620,22486,16,2024062016
20240621,20942,17,2024062117
20240622,19535,13,2024062213
20240623,19077,17,2024062317
20240624,21052,18,2024062418
20240625,19207,18,2024062518
20240626,20102,13,2024062613
20240627,17611,19,2024062719
20240628,16970,17,2024062817
20240629,18183,18,2024062918
20240630,14576,17,2024063017
20240701,17032,19,2024070119
20240702,18439,17,2024070217
20240703,21468,17,2024070317
20240704,21301,14,2024070414
20240705,21360,13,2024070513
20240706,20055,18,2024070618
20240707,21088,18,2024070718
20240708,22026,19,2024070819
20240709,21836,17,2024070917
20240710,18523,16,2024071016
20240711,20579,19,2024071119
20240712,21172,17,2024071217
20240713,21223,18,2024071318
20240714,21095,19,2024071419
20240715,21637,18,2024071518
20240716,21102,19,2024071619
20240717,21011,17,2024071717
20240718,18140,19,2024071819
20240719,19289,18,2024071918
20240720,19363,18,2024072018
20240721,20344,18,2024072118
20240722,21291,17,2024072217
20240723,21748,18,2024072318
20240724,20340,18,2024072418
20240725,19413,18,2024072518
20240726,20346,18,2024072618
20240727,20360,18,2024072718
20240728,21912,18,2024072818
20240729,22245,17,2024072917
20240730,22371,19,2024073019
20240731,23356,17,2024073117
20240801,23179,17,2024080117
20240802,22103,18,2024080218
20240803,21899,17,2024080317
20240804,21417,18,2024080418
20240805,20270,17,2024080517
20240806,17854,17,2024080617
20240807,19574,18,2024080718
20240808,20282,17,2024080817
20240809,20658,17,2024080917
20240810,16429,17,2024081017
20240811,16649,19,2024081119
20240812,18972,19,2024081219
20240813,20509,18,2024081318
20240814,21791,17,2024081417
20240815,21975,17,2024081517
20240816,20493,17,2024081617
20240817,19607,18,2024081718
20240818,19318,17,2024081817
20240819,16595,18,2024081918
20240820,16576,20,2024082020
20240821,17096,20,2024082120
20240822,18050,18,2024082218
20240823,18778,17,2024082317
20240824,18700,18,2024082418
20240825,20699,18,2024082518
20240826,22466,17,2024082617
20240827,22750,17,2024082717
20240828,20179,13,2024082813
20240829,18882,18,2024082918
20240830,21313,17,2024083017
20240831,19968,17,2024083117
20240901,17171,17,2024090117
20240902,16182,19,2024090219
20240903,17842,19,2024090319
20240904,18815,18,2024090418
20240905,19900,17,2024090517
20240906,18005,13,2024090613
20240907,15284,20,2024090720
20240908,15567,19,2024090819
20240909,17200,19,2024090919
20240910,17734,18,2024091018
20240911,18522,17,2024091117
20240912,19583,17,2024091217
20240913,20056,17,2024091317
20240914,19288,17,2024091417
20240915,20388,17,2024091517
20240916,21546,17,2024091617
20240917,20361,17,2024091717
20240918,20180,17,2024091817
20240919,20886,17,2024091917
20240920,19743,17,2024092017
20240921,18924,17,2024092117
20240922,18291,17,2024092217
20240923,18073,19,2024092319
20240924,17622,17,2024092417
20240925,18211,17,2024092517
20240926,18374,17,2024092617
20240927,16926,17,2024092717
20240928,16487,19,2024092819
20240929,17674,18,2024092918
20240930,18532,17,2024093017
20241001,17998,17,2024100117
20241002,16899,19,2024100219
20241003,17103,19,2024100319
20241004,16507,17,2024100417
20241005,15519,19,2024100519
20241006,16427,18,2024100618
20241007,16850,19,2024100719
20241008,17083,19,2024100819
20241009,17041,19,2024100919
20241010,17116,19,2024101019
20241011,16335,19,2024101119
20241012,15530,19,2024101219
20241013,15424,11,2024101311
20241014,15869,19,2024101419
20241015,17147,19,2024101519
20241016,17191,19,2024101619
20241017,16931,7,2024101707
20241018,16462,19,2024101819
20241019,15644,18,2024101918
20241020,15564,19,2024102019
20241021,17199,17,2024102117
20241022,17193,17,2024102217
20241023,16601,17,2024102317
20241024,17095,19,2024102419
20241025,16898,17,2024102517
20241026,16308,19,2024102619
20241027,16987,18,2024102718
20241028,17670,18,2024102818
20241029,17456,17,2024102917
20241030,16772,18,2024103018
20241031,16991,17,2024103117
20241101,16818,18,2024110118
20241102,16416,18,2024110218
20241103,16933,18,2024110318
20241104,17690,18,2024110418
20241105,17175,18,2024110518
20241106,17253,18,2024110618
20241107,17232,18,2024110718
20241108,17289,18,2024110818
20241109,16954,18,2024110918
20241110,17144,18,2024111018
20241111,17719,18,2024111118
20241112,18240,18,2024111218
20241113,18293,18,2024111318
20241114,18447,18,2024111418
20241115,17972,18,2024111518
20241116,17224,18,2024111618
20241117,17492,18,2024111718
20241118,18186,18,2024111818
20241119,18382,18,2024111918
20241120,17788,18,2024112018
20241121,18626,18,2024112118
20241122,17926,18,2024112218
20241123,17485,18,2024112318
20241124,18181,18,2024112418
20241125,19260,18,2024112518
20241126,18481,18,2024112618
20241127,19213,18,2024112718
20241128,19077,18,2024112818
20241129,19181,18,2024112918
20241130,18919,18,2024113018
20241201,19406,18,2024120118
20241202,20161,18,2024120218
20241203,20080,18,2024120318
20241204,20074,18,2024120418
20241205,20239,18,2024120518
20241206,20595,18,2024120618
20241207,19251,18,2024120718
20241208,19273,18,2024120818
20241209,20604,18,2024120918
20241210,19773,18,2024121018
20241211,19744,18,2024121118
20241212,20929,18,2024121218
20241213,20881,18,2024121318
20241214,19577,18,2024121418
20241215,19951,18,2024121518
20241216,19653,18,2024121618
20241217,19541,18,2024121718
20241218,19768,18,2024121818
20241219,20483,18,2024121918
20241220,20319,18,2024122018
20241221,20372,18,2024122118
20241222,20795,18,2024122218
20241223,20492,18,2024122318
20241224,18541,11,2024122411
20241225,17773,17,2024122517
20241226,17831,18,2024122618
20241227,18340,18,2024122718
20241228,17102,18,2024122818
20241229,17829,18,2024122918
20241230,17891,18,2024123018
20241231,17648,18,2024123118
20250101,17519,18,2025010118
20250102,19450,18,2025010218
20250103,19616,18,2025010318
20250104,19983,18,2025010418
20250105,20626,18,2025010518
20250106,21159,18,2025010618
20250107,21339,18,2025010718
20250108,21534,18,2025010818
20250109,21232,18,2025010918
20250110,20755,18,2025011018
20250111,19380,18,2025011118
20250112,19509,18,2025011218
20250113,20376,18,2025011318
20250114,20685,18,2025011418
20250115,20834,18,2025011518
20250116,21037,18,2025011618
20250117,19632,18,2025011718
20250118,19341,19,2025011819
20250119,20828,18,2025011918
20250120,21701,19,2025012019
20250121,21602,18,2025012118
20250122,21940,18,2025012218
20250123,21064,19,2025012319
20250124,21117,18,2025012418
20250125,19600,18,2025012518
20250126,19837,19,2025012619
20250127,20384,19,2025012719
20250128,20957,18,2025012818
20250129,20862,19,2025012919
20250130,20333,18,2025013018
20250131,19617,18,2025013118
20250201,20377,19,2025020119
20250202,20650,18,2025020218
20250203,20176,12,2025020312
20250204,20761,19,2025020419
20250205,20829,19,2025020519
20250206,20664,11,2025020611
20250207,20480,19,2025020719
20250208,19589,19,2025020819
20250209,19986,19,2025020919
20250210,20923,19,2025021019
20250211,20513,19,2025021119
20250212,21036,19,2025021219
20250213,20207,19,2025021319
20250214,20394,19,2025021419
20250215,19835,19,2025021519
20250216,19701,19,2025021619
20250217,19971,19,2025021719
20250218,21272,19,2025021819
20250219,21302,19,2025021919
20250220,20709,20,2025022020
20250221,20348,19,2025022119
20250222,19220,19,2025022219
20250223,19291,19,2025022319
20250224,18840,19,2025022419
20250225,18937,20,2025022520
20250226,18956,19,2025022619
20250227,19112,18,2025022718
20250228,19089,19,2025022819
20250301,19773,19,2025030119
20250302,20301,19,2025030219
20250303,19665,19,2025030319
20250304,19596,18,2025030418
20250305,18238,18,2025030518
20250306,19692,19,2025030619
20250307,18863,19,2025030719
20250308,18235,19,2025030819
20250309,17161,19,2025030919
20250310,17677,8,2025031008
20250311,18023,20,2025031120
20250312,18597,19,2025031219
20250313,18083,8,2025031308
20250314,16823,7,2025031407
20250315,16097,11,2025031511
20250316,16649,19,2025031619
20250317,18403,20,2025031720
20250318,17261,7,2025031807
20250319,16660,20,2025031920
20250320,17895,19,2025032019
20250321,17477,7,2025032107
20250322,17538,20,2025032220
20250323,17747,19,2025032319
20250324,18184,20,2025032420
20250325,18578,19,2025032519
20250326,18517,20,2025032620
20250327,17902,7,2025032707
20250328,18022,19,2025032819
20250329,17791,19,2025032919
20250330,16521,17,2025033017
20250331,17511,20,2025033120
20250401,17846,20,2025040120
20250402,19492,17,2025040217
20250403,16951,20,2025040320
20250404,16611,20,2025040420
20250405,16775,11,2025040511
20250406,16931,20,2025040620
20250407,17634,20,2025040720
20250408,18478,20,2025040820
20250409,17827,7,2025040907
20250410,18157,20,2025041020
20250411,17622,8,2025041108
20250412,16031,9,2025041209
20250413,16034,20,2025041320
20250414,16376,20,2025041420
20250415,17432,20,2025041520
20250416,17651,20,2025041620
20250417,17008,7,2025041707
20250418,15372,12,2025041812
20250419,14845,11,2025041911
20250420,14842,20,2025042020
20250421,16250,20,2025042120
20250422,16409,20,2025042220
20250423,16385,20,2025042320
20250424,16312,20,2025042420
20250425,16237,20,2025042520
20250426,15742,20,2025042620
20250427,15295,20,2025042720
20250428,15860,20,2025042820
20250429,16481,17,2025042917
20250430,16264,20,2025043020
